name,total,lat,lng
안지랑,53221,35.839233,128.573886
현충로,44327,35.840899,128.581375
현충로,44327,35.840899,128.581375
영대병원,55405,35.844269,128.588251
영대병원,55405,35.844269,128.588251
교대,39597,35.85173,128.590381
교대,39597,35.85173,128.590381
명덕1,34025,35.8570142,128.5900506
명덕1,34025,35.8570142,128.5900506
반월당1,63391,35.864667,128.593328
반월당1,63391,35.864667,128.593328
중앙로,86736,35.870902,128.593981
중앙로,86736,35.870902,128.593981
대구역,51411,35.8570894,128.5558608
대구역,51411,35.8570894,128.5558608
칠성시장,32398,35.876078,128.6052165
칠성시장,32398,35.876078,128.6052165
신천,51661,35.874616,128.617581
신천,51661,35.874616,128.617581
동대구역,130942,35.879667,128.628476
동대구역,130942,35.879667,128.628476
동구청,41012,35.884361,128.632172
동구청,41012,35.884361,128.632172
아양교,54274,35.887151,128.639743
아양교,54274,35.887151,128.639743
동촌,24658,35.8867797,128.6487769
동촌,24658,35.8867797,128.6487769
해안,32141,35.883514,128.659854
해안,32141,35.883514,128.659854
방촌,41957,35.879691,128.670171
방촌,41957,35.879691,128.670171
용계,16506,35.876218,128.681737
용계,16506,35.876218,128.681737
율하,52551,35.869577,128.693037
율하,52551,35.869577,128.693037
신기,45490,35.8664809,128.7019744
신기,45490,35.8664809,128.7019744
반야월,27341,35.865969,128.713561
반야월,27341,35.865969,128.713561
각산,51145,35.868017,128.724388
각산,51145,35.868017,128.724388
안심,78545,35.871205,128.733735
안심,78545,35.871205,128.733735
문양,10028,35.8641,128.437867
문양,10028,35.8641,128.437867
다사,30685,35.864945,128.458284
다사,30685,35.864945,128.458284
대실,77747,35.9021687,128.849098
대실,77747,35.9021687,128.849098
강창,49889,35.853091,128.4780687
강창,49889,35.853091,128.4780687
계명대,74295,35.851474,128.491956
계명대,74295,35.851474,128.491956
성서산업단지,56492,35.851816,128.506462
성서산업단지,56492,35.851816,128.506462
이곡,52926,35.850598,128.515934
이곡,52926,35.850598,128.515934
용산,92597,35.849047,128.528207
용산,92597,35.849047,128.528207
죽전,63656,35.8557141,128.5398122
죽전,63656,35.8557141,128.5398122
감삼,69981,35.854327,128.548085
감삼,69981,35.854327,128.548085
두류,77480,35.8570894,128.5558608
두류,77480,35.8570894,128.5558608
내당,48102,35.86014,128.564649
내당,48102,35.86014,128.564649
반고개,38553,35.862391,128.573355
반고개,38553,35.862391,128.573355
청라언덕2,33176,35.8654412,128.5831952
청라언덕2,33176,35.8654412,128.5831952
반월당2,110668,35.864667,128.593328
반월당2,110668,35.864667,128.593328
경대병원,39230,35.863085,128.603381
경대병원,39230,35.863085,128.603381
대구은행,57637,35.859783,128.613905
대구은행,57637,35.859783,128.613905
범어,51567,35.8588249,128.630883
범어,51567,35.8588249,128.630883
수성구청,42647,35.858989,128.63056
수성구청,42647,35.858989,128.63056
만촌,47002,35.858915,128.644821
만촌,47002,35.858915,128.644821
담티,33993,35.8547654,128.6535776
담티,33993,35.8547654,128.6535776
연호,6611,35.840376,128.670507
연호,6611,35.840376,128.670507
대공원,3298,35.842737,128.679979
대공원,3298,35.842737,128.679979
고산,31900,35.8491928,128.5888234
고산,31900,35.8491928,128.5888234
신매,93162,35.840875,128.704889
신매,93162,35.840875,128.704889
사월,61881,35.836976,128.715623
사월,61881,35.836976,128.715623
정평,61746,35.83408,128.728663
정평,61746,35.83408,128.728663
임당,38350,35.834106,128.740886
임당,38350,35.834106,128.740886
영남대,105066,35.836348,128.752962
영남대,105066,35.836348,128.752962
칠곡경대병원,7687,35.958394,128.559914
칠곡경대병원,7687,35.958394,128.559914
학정,2719,35.9515914,128.5591507
학정,2719,35.9515914,128.5591507
팔거,50911,35.9441209,128.5582943
팔거,50911,35.9441209,128.5582943
동천,25489,35.8867797,128.6487769
동천,25489,35.8867797,128.6487769
칠곡운암,49269,35.931487,128.554571
칠곡운암,49269,35.931487,128.554571
구암,28049,35.925761,128.550408
구암,28049,35.925761,128.550408
태전,28508,35.918195,128.548116
태전,28508,35.918195,128.548116
매천,25996,nan,nan
매천시장,6272,35.904463,128.545761
매천시장,6272,35.904463,128.545761
팔달,14551,35.897664,128.547996
팔달,14551,35.897664,128.547996
공단,4750,35.8921571,128.5534645
공단,4750,35.8921571,128.5534645
만평,13278,35.889815,128.5609794
만평,13278,35.889815,128.5609794
팔달시장,17679,35.8887983,128.5680143
팔달시장,17679,35.8887983,128.5680143
원대,13054,35.887867,128.574271
원대,13054,35.887867,128.574271
북구청,30027,35.884672,128.583249
북구청,30027,35.884672,128.583249
달성공원,9859,35.874646,128.581991
달성공원,9859,35.874646,128.581991
서문시장,21151,35.86975,128.582242
서문시장,21151,35.86975,128.582242
청라언덕3,13197,35.8642576,128.5823659
청라언덕3,13197,35.8642576,128.5823659
남산,26109,35.8567,128.583358
남산,26109,35.8567,128.583358
명덕3,18322,35.8570142,128.5900506
명덕3,18322,35.8570142,128.5900506
건들바위,8940,35.855417,128.599626
건들바위,8940,35.855417,128.599626
대봉교,17023,35.8549844,128.6062799
대봉교,17023,35.8549844,128.6062799
수성시장,18997,35.8543268,128.6159746
수성시장,18997,35.8543268,128.6159746
수성구민운동장,17056,35.852691,128.624864
수성구민운동장,17056,35.852691,128.624864
어린이회관,10984,35.845212,128.624469
어린이회관,10984,35.845212,128.624469
황금,31688,35.8417468,128.6321919
황금,31688,35.8417468,128.6321919
수성못,22957,35.831362,128.623198
수성못,22957,35.831362,128.623198
지산,27397,35.825171,128.631909
지산,27397,35.825171,128.631909
범물,46609,35.8208258,128.6400593
범물,46609,35.8208258,128.6400593
용지,20901,35.818274,128.646517
용지,20901,35.818274,128.646517
